Campaign_ID,Campaign_Name,Marketing_Channel,Start_Date,End_Date,Impressions,Clicks,Conversions,Total_Spend,Revenue_Generated,Location,Age_Group,Gender
CMP712,Shop & Share,Social Media,2022-06-19,2024-02-14,57480,8856,121.6,7835.168,15062.496,Galați,45-54,Female
CMP713,Wishlist Wonders,Influencer Marketing,2023-01-25,2024-09-26,42059.2,20363.2,18462.4,2760.624,3680.384,Galați,25-34,Male
CMP714,Shop & Share,Paid Ads,2022-07-03,2024-03-17,34680,20190.4,5073.6,6217.44,11464.928,Bacău,25-34,Male
CMP715,Seasonal Steals,Social Media,2022-11-28,2024-08-16,11750.4,9566.4,7321.6,7606.944,19683.264,Baia Mare,18-24,Male
CMP716,Deal of the Day,Email,2023-02-09,2024-10-14,17462.4,1969.6,1107.2,6142.176,13403.36,Suceava,45-54,Male
CMP717,Deal of the Day,Paid Ads,2023-01-18,2024-09-28,43152,17740.8,6024,6685.376,17117.424,Târgu Mureș,25-34,Female
CMP718,Wishlist Wonders,Social Media,2022-12-01,2024-08-17,53473.6,10700.8,4091.2,7177.664,17213.488,Bacău,45-54,Male
CMP719,Flash Sale Frenzy,Paid Ads,2022-10-27,2024-07-04,30913.6,11536,4257.6,599.92,1508.48,Suceava,55+,Female
CMP720,Deal of the Day,Influencer Marketing,2022-07-05,2024-03-19,58168,36552,1177.6,2859.056,4578.144,Bacău,55+,Male
CMP721,Deal of the Day,Paid Ads,2022-08-28,2024-04-27,78409.6,27017.6,1334.4,1138.336,4211.472,Suceava,45-54,Male
CMP722,Wishlist Wonders,Email,2022-08-17,2024-04-15,5608,5174.4,2824,3411.856,9781.984,Târgu Mureș,55+,Male
CMP723,Cart to Couch,Social Media,2022-09-14,2024-05-13,63740.8,17675.2,9673.6,2560.832,3853.536,Suceava,55+,Male
CMP724,Cart to Couch,Influencer Marketing,2023-02-14,2024-10-09,76060.8,50080,41928,7612.576,24759.936,Suceava,45-54,Male
CMP725,Shop & Share,Email,2022-08-07,2024-03-31,33028.8,9313.6,9182.4,2305.44,3042.24,Baia Mare,25-34,Male
CMP726,Wishlist Wonders,Email,2022-12-24,2024-09-05,12673.6,11006.4,4809.6,1494.352,4680.336,Galați,25-34,Female
CMP727,Shop & Share,Influencer Marketing,2022-12-28,2024-08-30,60278.4,10195.2,7408,7752.208,30337.584,Bacău,55+,Female
CMP728,Cart to Couch,Email,2022-08-24,2024-05-10,20073.6,2190.4,1630.4,985.696,1350.64,Bacău,55+,Male
CMP729,Shop & Share,Email,2022-11-10,2024-07-25,8083.2,281.6,72,2476.272,8171.92,Baia Mare,45-54,Female
CMP730,Flash Sale Frenzy,Paid Ads,2023-01-16,2024-09-27,41782.4,6478.4,1547.2,7148.752,28472.848,Suceava,25-34,Male
CMP731,Deal of the Day,Social Media,2022-06-20,2024-02-27,6676.8,4121.6,1998.4,4126.496,10392.048,Galați,18-24,Male
CMP732,Deal of the Day,Influencer Marketing,2022-12-19,2024-09-03,79531.2,25417.6,12590.4,7578.432,27729.552,Galați,55+,Female
CMP733,Flash Sale Frenzy,Email,2022-09-14,2024-06-03,38760,13889.6,88,4448.72,15525.216,Galați,35-44,Female
CMP734,Shop & Share,Influencer Marketing,2022-06-12,2024-03-02,18830.4,2241.6,33.6,5410.224,13427.824,Suceava,55+,Male
CMP735,Flash Sale Frenzy,Social Media,2022-07-11,2024-03-21,3641.6,2174.4,422.4,4368.544,8932.528,Târgu Mureș,18-24,Male
CMP736,Wishlist Wonders,Email,2022-05-12,2024-01-21,1923.2,464,396.8,3150.976,9523.712,Suceava,25-34,Male
CMP737,Cart to Couch,Social Media,2022-11-18,2024-07-22,38587.2,26523.2,17787.2,4236.864,11295.568,Galați,35-44,Male
CMP738,Shop & Share,Social Media,2022-08-08,2024-04-04,70011.2,13760,8878.4,5728.784,10943.12,Suceava,25-34,Female
CMP739,Flash Sale Frenzy,Email,2022-09-19,2024-06-04,20411.2,6331.2,4734.4,3666.784,9891.664,Târgu Mureș,35-44,Male
CMP740,Deal of the Day,Influencer Marketing,2022-10-28,2024-07-11,26542.4,13459.2,7905.6,6133.36,9407.6,Galați,35-44,Male
CMP741,Flash Sale Frenzy,Social Media,2023-01-08,2024-09-07,36648,19868.8,12278.4,2650.432,6439.392,Galați,55+,Male
CMP742,Cart to Couch,Social Media,2022-06-12,2024-02-17,42004.8,30102.4,7044.8,7421.168,27182,Târgu Mureș,45-54,Male
CMP743,Flash Sale Frenzy,Social Media,2023-02-04,2024-10-09,13249.6,3073.6,1145.6,2014.656,3518.816,Suceava,45-54,Female
CMP744,Deal of the Day,Email,2022-10-21,2024-07-06,21219.2,17070.4,163.2,556.576,1283.136,Galați,18-24,Male
CMP745,Wishlist Wonders,Paid Ads,2023-03-04,2024-11-01,38038.4,30284.8,29563.2,904.832,3071.76,Bacău,35-44,Male
CMP746,Cart to Couch,Paid Ads,2022-10-06,2024-06-01,10400,4457.6,2336,7296.144,23946.704,Baia Mare,45-54,Male
CMP747,Wishlist Wonders,Influencer Marketing,2022-05-30,2024-01-27,42558.4,20224,7729.6,3200.704,10429.76,Galați,45-54,Male
CMP748,Flash Sale Frenzy,Email,2022-07-23,2024-04-13,36412.8,22016,13016,4564.336,16127.776,Bacău,25-34,Female
CMP749,Cart to Couch,Social Media,2023-01-10,2024-10-01,57777.6,22464,585.6,6009.232,14596.592,Suceava,18-24,Male
CMP750,Shop & Share,Social Media,2023-02-16,2024-10-09,67368,18027.2,9035.2,2980.224,6987.568,Bacău,18-24,Female
CMP751,Deal of the Day,Email,2022-08-07,2024-03-31,41998.4,34908.8,17638.4,3898.496,5912.64,Galați,55+,Male
CMP752,Shop & Share,Paid Ads,2023-03-02,2024-11-14,31716.8,26390.4,5870.4,5545.024,9620.112,Târgu Mureș,18-24,Male
CMP753,Wishlist Wonders,Email,2023-01-14,2024-09-08,65843.2,39230.4,37131.2,2185.76,5294.88,Bacău,55+,Male
CMP754,Deal of the Day,Email,2022-11-13,2024-07-18,62347.2,8028.8,22.4,6263.712,8486.48,Târgu Mureș,18-24,Male
CMP755,Wishlist Wonders,Influencer Marketing,2023-02-13,2024-10-09,33043.2,20632,5188.8,4923.808,17461.856,Suceava,35-44,Male
CMP756,Flash Sale Frenzy,Influencer Marketing,2022-08-12,2024-04-05,33062.4,6585.6,1478.4,6553.776,17503.008,Galați,55+,Male
CMP757,Seasonal Steals,Social Media,2022-07-31,2024-04-11,77702.4,39219.2,7404.8,569.312,1327.168,Galați,55+,Male
CMP758,Seasonal Steals,Email,2022-05-14,2024-01-30,4459.2,1304,558.4,7242.432,24307.824,Baia Mare,45-54,Female
CMP759,Seasonal Steals,Influencer Marketing,2022-08-08,2024-04-24,27494.4,10747.2,6796.8,7159.648,11606.48,Târgu Mureș,55+,Male
CMP760,Flash Sale Frenzy,Social Media,2022-10-22,2024-07-01,26604.8,15929.6,6086.4,6812.72,16504.848,Suceava,45-54,Male
CMP761,Cart to Couch,Paid Ads,2023-02-09,2024-10-16,19387.2,13275.2,2059.2,7784.08,26340.752,Târgu Mureș,55+,Female
CMP762,Flash Sale Frenzy,Influencer Marketing,2022-05-22,2024-02-07,74934.4,18833.6,17212.8,7182.384,10094.416,Suceava,45-54,Male
CMP763,Cart to Couch,Social Media,2023-02-10,2024-10-04,78713.6,54510.4,45865.6,2281.968,3903.12,Baia Mare,55+,Male
CMP764,Flash Sale Frenzy,Social Media,2022-07-11,2024-03-19,40393.6,15099.2,9185.6,3331.952,6275.12,Baia Mare,25-34,Female
CMP765,Shop & Share,Social Media,2022-06-11,2024-02-21,45585.6,8916.8,315.2,7627.152,14560.4,Suceava,35-44,Male
CMP766,Cart to Couch,Paid Ads,2022-10-17,2024-06-12,32033.6,1073.6,484.8,7633.68,22262.16,Bacău,45-54,Female
CMP767,Deal of the Day,Influencer Marketing,2022-06-14,2024-02-27,29814.4,18404.8,83.2,5304.704,12057.472,Târgu Mureș,35-44,Male
CMP768,Deal of the Day,Social Media,2022-09-02,2024-05-07,36104,3449.6,1569.6,7817.248,15435.872,Târgu Mureș,45-54,Male
CMP769,Cart to Couch,Influencer Marketing,2022-07-08,2024-03-27,12388.8,8729.6,4217.6,1055.76,2076.544,Târgu Mureș,45-54,Male
CMP770,Wishlist Wonders,Social Media,2022-06-20,2024-03-10,20443.2,11905.6,1024,1820.784,4006.72,Suceava,45-54,Male
CMP771,Cart to Couch,Email,2023-02-25,2024-11-10,69625.6,29470.4,27787.2,4444.56,9457.264,Bacău,18-24,Female
CMP772,Cart to Couch,Influencer Marketing,2022-12-05,2024-08-16,9160,2723.2,265.6,1300.144,4079.952,Târgu Mureș,55+,Female
CMP773,Deal of the Day,Influencer Marketing,2022-06-29,2024-03-12,38265.6,15352,7156.8,3292.384,6518.304,Galați,35-44,Male
CMP774,Deal of the Day,Social Media,2022-05-19,2024-01-27,76537.6,40769.6,21454.4,7712.944,15385.744,Suceava,45-54,Female
CMP775,Cart to Couch,Paid Ads,2022-05-24,2024-01-20,62812.8,33832,28640,5998.272,8060.864,Bacău,55+,Female
CMP776,Wishlist Wonders,Social Media,2022-08-27,2024-05-06,18152,8352,2353.6,5101.408,19792.48,Galați,45-54,Male
CMP777,Seasonal Steals,Social Media,2022-06-13,2024-02-25,27366.4,18342.4,17534.4,7120.256,21050.8,Suceava,45-54,Female
CMP778,Seasonal Steals,Email,2022-07-06,2024-03-20,54232,33707.2,29793.6,1456.672,3634.624,Galați,45-54,Female
CMP779,Seasonal Steals,Influencer Marketing,2022-07-12,2024-04-01,57664,47515.2,47408,7679.168,15735.616,Baia Mare,25-34,Male
CMP780,Shop & Share,Social Media,2022-07-24,2024-03-29,68550.4,22480,6676.8,1768.464,6623.504,Târgu Mureș,18-24,Male
CMP781,Shop & Share,Email,2022-10-18,2024-07-08,4017.6,611.2,600,2162.816,3938.704,Bacău,55+,Male
CMP782,Deal of the Day,Social Media,2022-10-29,2024-06-26,40769.6,4678.4,2457.6,1388.608,1815.104,Galați,25-34,Female
CMP783,Flash Sale Frenzy,Paid Ads,2022-07-08,2024-03-15,40521.6,30931.2,23302.4,2267.504,4672.992,Târgu Mureș,25-34,Male
CMP784,Cart to Couch,Influencer Marketing,2023-01-07,2024-09-24,7176,6595.2,1950.4,5111.28,7486.336,Târgu Mureș,35-44,Male
CMP785,Seasonal Steals,Social Media,2023-01-13,2024-09-14,2281.6,790.4,505.6,7838.448,18830.816,Târgu Mureș,55+,Male
CMP786,Wishlist Wonders,Paid Ads,2022-12-26,2024-08-30,40012.8,6720,664,6232.224,14050.992,Galați,45-54,Male
CMP787,Seasonal Steals,Paid Ads,2022-12-25,2024-09-03,29182.4,504,372.8,4867.84,11349.536,Baia Mare,45-54,Male
CMP788,Shop & Share,Social Media,2023-01-02,2024-09-06,12036.8,11430.4,4801.6,7838.784,24021.84,Târgu Mureș,45-54,Male
CMP789,Seasonal Steals,Social Media,2022-10-15,2024-06-13,72310.4,70876.8,40068.8,3616,4864.64,Suceava,35-44,Male
CMP790,Deal of the Day,Email,2022-05-23,2024-02-01,15377.6,10241.6,9502.4,2285.024,7491.184,Baia Mare,25-34,Male
CMP791,Wishlist Wonders,Email,2022-10-23,2024-07-04,68876.8,57577.6,3451.2,3789.776,5432.624,Bacău,35-44,Female
CMP792,Deal of the Day,Social Media,2022-06-21,2024-03-02,18083.2,1531.2,737.6,291.728,583.104,Baia Mare,55+,Female
CMP793,Seasonal Steals,Email,2022-09-30,2024-05-29,19230.4,2932.8,1316.8,3714.512,11088.4,Bacău,18-24,Male
CMP794,Cart to Couch,Email,2022-06-15,2024-02-27,70667.2,59484.8,40822.4,5932.512,17098.736,Bacău,45-54,Male
CMP795,Deal of the Day,Email,2022-08-07,2024-04-13,52204.8,3726.4,3304,3426.688,13127.216,Galați,45-54,Female
CMP796,Deal of the Day,Influencer Marketing,2022-10-13,2024-07-03,25401.6,14724.8,4044.8,1218.496,3897.296,Galați,45-54,Female
CMP797,Cart to Couch,Influencer Marketing,2022-09-21,2024-05-27,61952,36849.6,153.6,4822.512,8414.8,Galați,18-24,Male
CMP798,Shop & Share,Paid Ads,2022-10-28,2024-07-16,3398.4,865.6,467.2,3016.736,4440.272,Suceava,35-44,Male
CMP799,Wishlist Wonders,Influencer Marketing,2022-12-10,2024-08-07,46744,12020.8,5043.2,276.08,454.96,Târgu Mureș,55+,Male
CMP800,Deal of the Day,Email,2022-06-15,2024-03-03,35884.8,1836.8,1012.8,3212.768,5981.456,Baia Mare,25-34,Female
CMP801,Flash Sale Frenzy,Social Media,2022-07-22,2024-04-05,29980.8,27758.4,2563.2,3193.68,4146.112,Suceava,55+,Female
CMP802,Deal of the Day,Influencer Marketing,2022-06-27,2024-03-08,41924.8,22284.8,716.8,4810.192,10506.736,Baia Mare,35-44,Male
CMP803,Shop & Share,Email,2023-02-20,2024-10-30,57960,47531.2,17844.8,4840.464,8190.32,Suceava,45-54,Female
CMP804,Deal of the Day,Paid Ads,2022-11-26,2024-07-22,71390.4,34820.8,136,4412.128,17189.136,Suceava,35-44,Female
CMP805,Flash Sale Frenzy,Paid Ads,2022-11-21,2024-07-23,37070.4,10262.4,611.2,2936.912,7309.2,Galați,25-34,Female
CMP806,Seasonal Steals,Social Media,2022-11-19,2024-07-23,31902.4,12780.8,2254.4,7489.776,10210.176,Galați,45-54,Male
CMP807,Deal of the Day,Influencer Marketing,2022-06-30,2024-02-27,15635.2,1192,636.8,5956.48,9423.152,Bacău,45-54,Male
CMP808,Wishlist Wonders,Influencer Marketing,2022-05-23,2024-01-24,68316.8,39644.8,33323.2,2511.968,4654.992,Suceava,18-24,Male
CMP809,Cart to Couch,Paid Ads,2022-10-05,2024-06-14,55089.6,40065.6,2809.6,976.528,2831.728,Târgu Mureș,35-44,Male
CMP810,Cart to Couch,Influencer Marketing,2023-01-15,2024-09-27,48219.2,30609.6,11811.2,5745.008,15225.92,Baia Mare,35-44,Male
CMP811,Cart to Couch,Influencer Marketing,2022-06-05,2024-02-01,19932.8,11516.8,9078.4,2938.144,6449.168,Suceava,18-24,Female
CMP812,Cart to Couch,Influencer Marketing,2023-01-11,2024-09-03,65787.2,27601.6,25440,2224.704,5772.304,Baia Mare,25-34,Male
CMP813,Shop & Share,Influencer Marketing,2022-08-12,2024-04-24,60107.2,28500.8,10523.2,1000.336,1543.2,Târgu Mureș,35-44,Female
CMP814,Flash Sale Frenzy,Paid Ads,2022-11-03,2024-07-02,8454.4,5096,486.4,6871.248,9592.416,Bacău,55+,Male
CMP815,Seasonal Steals,Email,2022-05-23,2024-01-23,23619.2,8985.6,5715.2,3309.68,5187.232,Târgu Mureș,18-24,Male
CMP816,Deal of the Day,Email,2022-07-16,2024-03-31,69222.4,50801.6,10222.4,6855.44,23116.032,Suceava,35-44,Male
CMP817,Cart to Couch,Influencer Marketing,2022-06-14,2024-02-07,69852.8,62340.8,62064,6342.112,13597.312,Suceava,35-44,Female
CMP818,Flash Sale Frenzy,Influencer Marketing,2022-07-25,2024-04-01,64849.6,64811.2,11169.6,2509.968,5977.952,Bacău,55+,Female
CMP819,Seasonal Steals,Paid Ads,2022-08-11,2024-04-24,52958.4,41883.2,37916.8,1535.152,2840.368,Târgu Mureș,18-24,Male
CMP820,Cart to Couch,Social Media,2023-01-29,2024-10-03,48352,43364.8,40126.4,4466.592,7075.056,Baia Mare,35-44,Female
CMP821,Shop & Share,Paid Ads,2023-01-22,2024-10-02,38779.2,13376,8217.6,6265.568,22922.288,Baia Mare,35-44,Male
CMP822,Deal of the Day,Paid Ads,2022-06-14,2024-02-17,33435.2,12560,3124.8,2517.392,8250.128,Baia Mare,45-54,Male
CMP823,Flash Sale Frenzy,Social Media,2022-06-24,2024-03-10,36142.4,29339.2,17620.8,4664.224,11586.096,Galați,35-44,Male
CMP824,Seasonal Steals,Email,2023-02-26,2024-11-15,51742.4,13825.6,4144,6940.624,21143.472,Bacău,18-24,Male
CMP825,Flash Sale Frenzy,Social Media,2023-01-26,2024-09-19,9816,1937.6,1166.4,1475.568,5185.92,Baia Mare,35-44,Male
CMP826,Shop & Share,Social Media,2023-01-30,2024-09-28,49329.6,10414.4,862.4,4028.656,7578.16,Bacău,25-34,Male
CMP827,Shop & Share,Influencer Marketing,2022-09-13,2024-06-01,59564.8,53470.4,19892.8,1721.808,4897.792,Baia Mare,25-34,Male
CMP828,Seasonal Steals,Paid Ads,2023-02-28,2024-11-13,57934.4,43116.8,35584,3618.272,5776.528,Târgu Mureș,18-24,Male
CMP829,Shop & Share,Email,2022-08-03,2024-04-12,15259.2,5400,2238.4,3221.28,4740.24,Târgu Mureș,18-24,Male
CMP830,Shop & Share,Influencer Marketing,2022-07-14,2024-03-15,79547.2,41008,23940.8,7726.848,26044.704,Galați,18-24,Female
CMP831,Deal of the Day,Influencer Marketing,2022-11-11,2024-07-20,69576,2329.6,2308.8,5317.792,12666.544,Suceava,55+,Male
CMP832,Shop & Share,Social Media,2022-08-11,2024-04-20,37260.8,1747.2,843.2,7045.344,25314.032,Baia Mare,18-24,Male
CMP833,Shop & Share,Email,2022-06-16,2024-03-06,77289.6,51428.8,31556.8,2435.36,3449.6,Bacău,18-24,Female
CMP834,Deal of the Day,Email,2022-06-15,2024-02-25,57457.6,49086.4,45684.8,3368.848,5298.784,Bacău,25-34,Male
CMP835,Cart to Couch,Influencer Marketing,2022-11-10,2024-07-29,24784,10576,5427.2,657.968,1485.872,Suceava,45-54,Male
CMP836,Shop & Share,Paid Ads,2023-01-24,2024-10-06,26374.4,5380.8,3840,4946.256,7507.872,Bacău,55+,Male
CMP837,Shop & Share,Influencer Marketing,2022-09-09,2024-05-04,47936,27852.8,3894.4,3304.912,12242.032,Galați,35-44,Female
CMP838,Wishlist Wonders,Email,2022-06-13,2024-02-08,30928,16974.4,2456,707.376,1315.088,Baia Mare,18-24,Female
CMP839,Deal of the Day,Social Media,2022-06-23,2024-03-09,76873.6,29540.8,5769.6,3014.272,6954.784,Galați,18-24,Female
CMP840,Seasonal Steals,Social Media,2022-05-12,2024-01-29,7204.8,1355.2,403.2,5632.96,10993.008,Târgu Mureș,45-54,Male
CMP841,Cart to Couch,Social Media,2023-02-21,2024-10-16,46788.8,30422.4,4280,260.576,555.776,Târgu Mureș,35-44,Male
CMP842,Deal of the Day,Influencer Marketing,2022-11-09,2024-07-05,47657.6,22732.8,15324.8,5931.312,7324.576,Galați,35-44,Male
CMP843,Flash Sale Frenzy,Paid Ads,2023-01-24,2024-10-08,51848,19328,3945.6,4632.368,7432.512,Târgu Mureș,55+,Male
CMP844,Deal of the Day,Influencer Marketing,2022-10-22,2024-06-18,18419.2,10809.6,792,2720.944,9389.552,Târgu Mureș,35-44,Male
CMP845,Wishlist Wonders,Influencer Marketing,2022-07-24,2024-03-21,56867.2,52812.8,7715.2,232.832,743.664,Baia Mare,35-44,Male
CMP846,Deal of the Day,Influencer Marketing,2022-11-20,2024-07-25,33780.8,5326.4,4320,6299.056,16787.504,Târgu Mureș,35-44,Male
CMP847,Flash Sale Frenzy,Influencer Marketing,2022-11-05,2024-07-18,39164.8,8056,5361.6,537.6,1744.704,Bacău,55+,Male
CMP848,Deal of the Day,Influencer Marketing,2022-11-01,2024-07-06,15819.2,9755.2,4961.6,3540.24,10748.416,Bacău,35-44,Male
CMP849,Seasonal Steals,Influencer Marketing,2023-01-18,2024-09-13,8528,8249.6,2976,6164.48,15199.728,Suceava,55+,Male
CMP850,Seasonal Steals,Paid Ads,2022-10-08,2024-06-08,64244.8,31208,9633.6,4346.528,11950.688,Baia Mare,45-54,Male
CMP851,Cart to Couch,Social Media,2022-07-01,2024-03-08,2955.2,915.2,574.4,1349.984,2160.096,Târgu Mureș,55+,Male
CMP852,Deal of the Day,Social Media,2023-01-29,2024-09-25,26934.4,21772.8,19625.6,3544.368,8307.104,Suceava,45-54,Male
CMP853,Deal of the Day,Influencer Marketing,2022-09-09,2024-05-17,70646.4,30521.6,681.6,3513.616,9632.128,Bacău,25-34,Male
CMP854,Wishlist Wonders,Email,2022-07-05,2024-03-14,33587.2,25576,14324.8,5498,14459.712,Galați,45-54,Male
CMP855,Seasonal Steals,Paid Ads,2022-05-21,2024-01-14,66057.6,23148.8,363.2,3514.688,12246.8,Suceava,25-34,Female
CMP856,Wishlist Wonders,Email,2022-09-09,2024-05-24,32196.8,23459.2,1731.2,5680.64,10940.592,Galați,55+,Male
CMP857,Cart to Couch,Influencer Marketing,2022-07-09,2024-03-27,22403.2,19076.8,9539.2,3977.968,11821.968,Târgu Mureș,35-44,Female
CMP858,Deal of the Day,Social Media,2022-12-22,2024-09-07,44163.2,18724.8,13960,5607.28,8013.088,Galați,18-24,Male
CMP859,Seasonal Steals,Paid Ads,2022-06-13,2024-02-09,23601.6,5580.8,561.6,2549.392,9526.864,Bacău,55+,Female
CMP860,Wishlist Wonders,Influencer Marketing,2022-11-11,2024-07-12,67172.8,24398.4,24049.6,4478.928,8558.848,Galați,18-24,Male
CMP861,Shop & Share,Influencer Marketing,2022-08-01,2024-03-31,67419.2,4100.8,3265.6,173.968,341.472,Galați,55+,Male
CMP862,Flash Sale Frenzy,Email,2022-08-26,2024-05-15,26985.6,11988.8,3806.4,4667.104,13096.192,Suceava,45-54,Female
CMP863,Shop & Share,Paid Ads,2023-01-31,2024-09-28,63638.4,28224,23030.4,994.48,1255.008,Târgu Mureș,35-44,Male
CMP864,Cart to Couch,Social Media,2022-10-08,2024-06-21,46916.8,32843.2,25726.4,3221.52,9983.328,Târgu Mureș,25-34,Male
CMP865,Wishlist Wonders,Email,2022-12-02,2024-08-05,70089.6,8836.8,6555.2,6999.168,25960.512,Baia Mare,45-54,Male
CMP866,Wishlist Wonders,Email,2022-05-13,2024-01-07,18710.4,9992,1923.2,2604.272,4350.864,Târgu Mureș,45-54,Male
CMP867,Flash Sale Frenzy,Influencer Marketing,2022-09-06,2024-05-13,10030.4,5332.8,3089.6,7894.768,27576.528,Suceava,35-44,Male
CMP868,Seasonal Steals,Paid Ads,2022-10-19,2024-06-17,70022.4,47553.6,42571.2,1766.368,4557.648,Galați,25-34,Male
CMP869,Seasonal Steals,Social Media,2022-10-25,2024-07-04,50760,35459.2,26379.2,972.88,3752.416,Galați,18-24,Female
CMP870,Shop & Share,Paid Ads,2023-02-23,2024-10-19,61355.2,8329.6,6166.4,5349.76,13890.896,Baia Mare,18-24,Male
CMP871,Shop & Share,Influencer Marketing,2022-07-04,2024-02-29,60865.6,44700.8,30028.8,7514.096,17948.016,Baia Mare,18-24,Female
CMP872,Seasonal Steals,Influencer Marketing,2022-09-06,2024-05-25,32723.2,19692.8,9171.2,206.864,290.592,Târgu Mureș,25-34,Male
CMP873,Seasonal Steals,Email,2023-01-01,2024-08-25,20475.2,1641.6,1504,2546.944,3954.992,Galați,35-44,Male
CMP874,Cart to Couch,Influencer Marketing,2022-08-08,2024-04-07,31060.8,1756.8,1064,4573.584,16095.856,Târgu Mureș,45-54,Male
CMP875,Cart to Couch,Paid Ads,2022-09-21,2024-05-19,28120,2006.4,897.6,5209.504,17725.12,Galați,55+,Female
CMP876,Cart to Couch,Influencer Marketing,2023-02-19,2024-10-22,77278.4,63281.6,57947.2,7869.184,15696.464,Suceava,35-44,Female
CMP877,Wishlist Wonders,Social Media,2022-09-09,2024-05-14,44064,25227.2,5648,6861.552,18501.04,Târgu Mureș,55+,Male
CMP878,Seasonal Steals,Email,2022-10-21,2024-07-03,24744,20105.6,11134.4,5649.568,10042.768,Baia Mare,18-24,Male
CMP879,Deal of the Day,Email,2022-11-25,2024-07-23,55148.8,21950.4,15988.8,856.992,1526.272,Baia Mare,25-34,Female
CMP880,Deal of the Day,Paid Ads,2022-07-10,2024-03-31,23462.4,4643.2,2168,7434.384,16383.456,Galați,55+,Male
CMP881,Wishlist Wonders,Influencer Marketing,2022-12-04,2024-08-06,55092.8,40027.2,20627.2,3874.528,5021.392,Bacău,35-44,Female
CMP882,Deal of the Day,Email,2022-09-22,2024-06-02,49619.2,38940.8,18172.8,7399.872,16451.648,Baia Mare,18-24,Male
CMP883,Seasonal Steals,Social Media,2022-08-17,2024-04-15,64926.4,31467.2,25214.4,1152.56,3314.368,Bacău,55+,Male
CMP884,Cart to Couch,Social Media,2022-12-05,2024-08-12,41723.2,30560,1193.6,6652.896,9341.664,Baia Mare,35-44,Male
CMP885,Seasonal Steals,Influencer Marketing,2022-11-25,2024-08-11,48907.2,29627.2,29609.6,6494.32,22744.944,Suceava,45-54,Male
CMP886,Shop & Share,Influencer Marketing,2022-07-03,2024-03-12,46889.6,43622.4,31443.2,2031.536,7220.848,Suceava,35-44,Male
CMP887,Wishlist Wonders,Paid Ads,2022-11-03,2024-07-11,4443.2,1012.8,280,3290,5614.976,Suceava,45-54,Male
CMP888,Wishlist Wonders,Influencer Marketing,2023-02-13,2024-10-29,30724.8,9656,8366.4,5502,14684.368,Târgu Mureș,55+,Male
CMP889,Wishlist Wonders,Social Media,2022-09-23,2024-06-10,64235.2,23489.6,4536,961.168,1790.688,Baia Mare,35-44,Male
CMP890,Seasonal Steals,Email,2023-02-01,2024-10-01,9206.4,9132.8,6996.8,7851.024,17795.6,Târgu Mureș,55+,Male
CMP891,Deal of the Day,Email,2023-01-12,2024-09-08,12806.4,10742.4,3.2,7395.088,25683.728,Bacău,45-54,Female
CMP892,Deal of the Day,Paid Ads,2022-12-22,2024-08-16,39728,12387.2,9355.2,2443.04,8753.952,Baia Mare,45-54,Male
CMP893,Deal of the Day,Email,2022-07-27,2024-03-20,8964.8,1182.4,228.8,6042.768,17824.24,Galați,25-34,Male
CMP894,Deal of the Day,Influencer Marketing,2022-10-24,2024-06-20,75297.6,25339.2,6724.8,1528.224,2930,Baia Mare,25-34,Female
CMP895,Seasonal Steals,Paid Ads,2022-11-21,2024-08-04,8905.6,5633.6,4094.4,6020.032,15268.752,Bacău,45-54,Female
